LAMMPS data file for 20 A silica coating on SiNW, created by AMAL M S, on 28-NOV-2020

3983 atoms
2 atom types


0.00 50.00  xlo xhi
0.00 50.00  ylo yhi
0.00 50.00  zlo zhi

Masses 

1 28.0855
2 15.9994

Atoms

401	2	-0.65	21.0114	16.05235	5.5695
402	1	1.3	26.76025	15.13535	5.4939
403	2	-0.65	25.5449	16.1863	5.7965
404	2	-0.65	34.5	15.00385	6.5869
405	1	1.3	33.9381	16.2144	5.72765
406	2	-0.65	33.34695	17.43625	6.65145
407	2	-0.65	42.37475	16.61725	5.16405
408	1	1.3	41.1451	16.0435	6.0573
409	2	-0.65	40.3896	17.0408	7.1297
410	1	1.3	9.10535	19.83865	5.7476
411	2	-0.65	9.59315	18.3682	6.27965
412	2	-0.65	12.03755	18.33035	7.40215
413	2	-0.65	15.01905	18.8551	5.31405
414	2	-0.65	17.19515	19.2866	6.27435
415	1	1.3	17.67955	17.786	6.71945
416	1	1.3	25.07725	17.58265	6.5115
417	1	1.3	30.40825	19.24465	5.4814
418	2	-0.65	30.87735	18.4863	6.86475
419	1	1.3	37.71725	19.70895	5.01675
420	1	1.3	39.22525	18.21005	7.20905
421	2	-0.65	38.87635	18.79385	5.72185
422	2	-0.65	43.38245	19.05625	5.03285
423	2	-0.65	5.9709	21.63855	6.6894
424	2	-0.65	8.4452	20.6532	7.0147
425	1	1.3	14.2847	21.9481	6.9871
426	2	-0.65	13.3079	20.6664	7.13415
427	1	1.3	16.1484	20.0907	5.33565
428	2	-0.65	15.51115	21.41355	6.0723
429	2	-0.65	34.9839	22.2271	6.67505
430	2	-0.65	36.55815	20.12785	6.1266
431	1	1.3	35.90685	20.98945	7.32015
432	2	-0.65	44.00305	20.7907	7.0632
433	1	1.3	42.9309	21.9688	7.389
434	1	1.3	5.4608	22.64865	5.48575
435	2	-0.65	11.27655	24.30085	5.6916
436	2	-0.65	13.61685	23.19605	6.1774
437	1	1.3	17.8396	24.6467	6.835
438	1	1.3	34.10815	22.937	5.49705
439	2	-0.65	32.8332	23.7688	6.00785
440	2	-0.65	39.8081	23.86265	6.304
441	2	-0.65	42.3814	22.9421	6.19595
442	1	1.3	41.04135	23.40795	5.35585
443	2	-0.65	7.7455	25.95305	5.20385
444	1	1.3	8.9133	27.0388	5.4137
445	2	-0.65	9.93125	26.4361	6.4734
446	1	1.3	10.6766	25.08295	7.0063
447	1	1.3	16.0986	26.7813	5.50205
448	2	-0.65	16.60515	25.3688	6.11475
449	1	1.3	32.1656	25.1382	6.6799
450	2	-0.65	33.2406	26.07785	7.34925
451	2	-0.65	36.35585	25.97105	5.5158
452	1	1.3	37.49035	26.76065	6.3789
453	2	-0.65	38.6944	27.2552	5.38615
454	2	-0.65	38.021	25.6397	7.42265
455	2	-0.65	43.36335	26.4981	5.0031
456	1	1.3	6.9943	28.91715	7.06
457	2	-0.65	5.7992	27.9076	7.4436
458	2	-0.65	8.24385	28.2502	6.248
459	1	1.3	12.49915	29.70575	5.3364
460	2	-0.65	12.9718	28.6849	6.50885
461	2	-0.65	15.50455	27.83245	6.57115
462	2	-0.65	35.11735	29.72335	6.00455
